index,OPE ID,School,City_x,State_x,Zip Code,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,# of Disbursements,$ of Disbursements,Lat,Lng,City_y,State_y,Full Zip Code
2669,26158,COLLEGE OF COURT REPORTING,VALPARAISO,IN,46385,Proprietary,Subsidized,32,32,125494.0,35,65229.0,41.46395,-87.12396,Valparaiso,IN,46385
2670,31009,LUTHER RICE COLLEGE & SEMINARY,LITHONIA,GA,30038,Private-Nonprofit,Subsidized,42,42,160497.0,42,83001.0,33.67078,-84.14209,Lithonia,GA,30038
2675,10573,WEST VIRGINIA JUNIOR COLLEGE,CHARLESTON,WV,25322,Proprietary,Subsidized,50,50,165393.0,50,61882.0,38.3505995,-81.6332812,CHARLESTON,WV,25322
2676,42337,"CHRISTINE VALMY INTERNATIONAL SCHOOL FORESTHETICS, SKIN CARE & MAKE-UP",NEW YORK,NY,10036,Proprietary,Subsidized,35,35,80821.0,40,45984.0,40.75976,-73.99064,New York,NY,10036
2678,7593,PARISIAN BEAUTY ACADEMY PAUL MITCHELL PARTNER SCHOOL,HACKENSACK,NJ,7601,Proprietary,Subsidized,24,24,76000.0,25,38750.0,40.8891,-74.04614,Hackensack,NJ,07601
2680,31239,SOUTHEASTERN COLLEGE,WEST PALM BEACH,FL,33411,Proprietary,Subsidized,249,257,865870.0,279,455266.0,26.71517,-80.20305,West Palm Beach,FL,33411
2681,1669,DANVILLE AREA COMMUNITY COLLEGE,DANVILLE,IL,61832,Public,Subsidized,24,24,71784.0,24,35896.0,40.13186,-87.63256,Danville,IL,61832
2682,1523,SAINT JOHNS RIVER STATE COLLEGE,PALATKA,FL,32177,Public,Subsidized,218,218,824199.0,219,339023.0,29.69011,-81.70565,Palatka,FL,32177
2684,42160,UNIVERSAL TRAINING INSTITUTE,PERTH AMBOY,NJ,8861,Proprietary,Subsidized,22,22,52760.0,22,26380.0,40.52087,-74.27397,Perth Amboy,NJ,08861
2686,32253,AMERICAN UNIVERSITY OF HEALTH SCIENCES,SIGNAL HILL,CA,90755,Proprietary,Subsidized,39,39,164314.0,39,57873.0,33.80274,-118.16747,Signal Hill,CA,90755
2689,41650,MERIDIAN INSTITUTE OF SURGICAL ASSISTING,NASHVILLE,TN,37218,Proprietary,Subsidized,96,96,238082.0,96,115843.0,36.20814,-86.89158,Nashville,TN,37218
2690,10147,WESTERN SUFFOLK BOCES,NORTHPORT,NY,11768,Public,Subsidized,21,21,69046.0,21,35796.0,40.91052,-73.32611,Northport,NY,11768
2692,41580,METRO BEAUTY ACADEMY,ALLENTOWN,PA,18106,Proprietary,Subsidized,28,28,71628.0,35,41516.0,40.57472,-75.59542,Allentown,PA,18106
2693,41826,HCI COLLEGE,WEST PALM BEACH,FL,33409,Proprietary,Subsidized,217,226,709622.0,286,428687.0,26.7161,-80.0965,West Palm Beach,FL,33409
2696,7659,LA' JAMES COLLEGE OF HAIRSTYLING,MASON CITY,IA,50401,Proprietary,Subsidized,14,15,43555.0,15,21780.0,43.15389,-93.20006,Mason City,IA,50401
2697,1187,COLLEGE OF THE SISKIYOUS,WEED,CA,96094,Public,Subsidized,43,44,155300.0,44,77652.0,41.51214,-122.36253,Weed,CA,96094
2700,42743,CARIS COLLEGE,JEFFERSONVILLE,IN,47130,Proprietary,Subsidized,31,31,106498.0,31,47408.0,38.33528,-85.69689,Jeffersonville,IN,47130
2702,2003,CENTENARY COLLEGE OF LOUISIANA,SHREVEPORT,LA,71104,Private-Nonprofit,Subsidized,272,272,1156784.0,272,585809.0,32.48525,-93.73171,Shreveport,LA,71104
2703,5489,CENTRAL LOUISIANA TECHNICAL COMMUNITY COLLEGE,ALEXANDRIA,LA,71302,Public,Subsidized,307,307,1087154.0,307,543857.0,31.2053,-92.36667,Alexandria,LA,71302
2704,26023,CENTRAL COAST COLLEGE,SALINAS,CA,93901,Proprietary,Subsidized,55,55,186141.0,55,87996.0,36.64794,-121.63044,Salinas,CA,93901
2705,26031,"CRAVE BEAUTY ACADEMY,LLC",WICHITA,KS,67203,Proprietary,Subsidized,33,33,101794.0,36,53776.0,37.70402,-97.36497,Wichita,KS,67203
2706,31153,GENESEE-LIVINGSTON-STEUBEN-WYOMING BOCES,BATAVIA,NY,14020,Public,Subsidized,23,23,57752.0,32,37894.0,42.99513,-78.21508,Batavia,NY,14020
2708,42043,"AESTHETIC SCIENCE INSTITUTE, LLC (THE)",LATHAM,NY,12110,Proprietary,Subsidized,19,19,34416.0,19,21007.0,42.75349,-73.77671,Latham,NY,12110
2709,1031,NORTHEAST ALABAMA COMMUNITY COLLEGE,RAINSVILLE,AL,35986,Public,Subsidized,267,271,936815.0,271,471749.0,34.50524,-85.84012,Rainsville,AL,35986
2710,42283,PAUL MITCHELL THE SCHOOL SCHENECTADY,SCHENECTADY,NY,12305,Proprietary,Subsidized,22,22,62375.0,26,32625.0,42.81219,-73.95036,Schenectady,NY,12305
2711,8878,MIAMI INTERNATIONAL UNIVERSITY OF ART & DESIGN,MIAMI,FL,33132,Proprietary,Subsidized,181,183,668919.0,316,403578.0,25.77719,-80.17395,Miami,FL,33132
2713,41517,BELLA CAPELLI ACADEMY A PAUL MITCHELL PARTNER SCHOOL,MONROEVILLE,PA,15146,Proprietary,Subsidized,35,35,97285.0,36,59419.0,40.4264,-79.76005,Monroeville,PA,15146
2715,26236,PARADISE VALLEY COMMUNITY COLLEGE,PHOENIX,AZ,85032,Public,Subsidized,381,393,1407016.0,393,709394.0,33.62624,-112.00368,Phoenix,AZ,85032
2717,41539,PROVIDENCE CHRISTIAN COLLEGE,PASADENA,CA,91101,Private-Nonprofit,Subsidized,37,37,153746.0,37,76874.0,34.14671,-118.13895,Pasadena,CA,91101
2718,30819,YTI CAREER INSTITUTE - ALTOONA,ALTOONA,PA,16602,Proprietary,Subsidized,22,22,78858.0,22,28101.0,40.51491,-78.37052,Altoona,PA,16602
2719,22233,MAGDALEN COLLEGE,WARNER,NH,3278,Private-Nonprofit,Subsidized,23,23,100655.0,23,50324.0,43.29313,-71.82934,Warner,NH,03278
2720,41833,ABCOTT INSTITUTE,SOUTHFIELD,MI,48075,Proprietary,Subsidized,25,25,78007.0,25,40675.0,42.4618,-83.2299,Southfield,MI,48075
2722,2147,EMMANUEL COLLEGE,BOSTON,MA,2115,Private-Nonprofit,Subsidized,8,8,36364.0,8,20057.0,42.34046,-71.09481,Boston,MA,02115
2723,41532,SOUTHERN WORCESTER COUNTY REGIONAL VOC SCHOOL DISTRICT,CHARLTON,MA,1507,Public,Subsidized,6,6,21000.0,6,10500.0,42.13509,-71.96803,Charlton,MA,01507
2724,42246,BARBER SCHOOL OF PITTSBURGH,PITTSBURGH,PA,15220,Proprietary,Subsidized,21,21,63000.0,22,33250.0,40.41875,-80.04894,Pittsburgh,PA,15220
2725,41549,NATIONAL CAREER INSTITUTE,EAST ORANGE,NJ,7018,Proprietary,Subsidized,20,20,53824.0,20,26920.0,40.75572,-74.21793,East Orange,NJ,07018
2728,40033,BLAKE AUSTIN COLLEGE,VACAVILLE,CA,95687,Proprietary,Subsidized,49,49,163429.0,49,81719.0,38.3344,-121.91765,Vacaville,CA,95687
2731,30018,WELCH COLLEGE,GALLAIN,TN,37066,Private-Nonprofit,Subsidized,66,66,281972.0,66,141238.0,36.39871,-86.45594,Gallatin,TN,37066
2732,42257,CLEVELAND BARBER COLLEGE,MAYFIELD HEIGHTS,OH,44124,Proprietary,Subsidized,46,46,163494.0,46,81743.0,41.49999,-81.46774,Cleveland,OH,44124
2734,30258,DAWN CAREER INSTITUTE,NEWARK,DE,19702,Proprietary,Subsidized,26,26,76804.0,29,34208.0,39.62199,-75.72803,Newark,DE,19702
2735,42243,VALOR CHRISTIAN COLLEGE,COLUMBUS,OH,43216,Private-Nonprofit,Subsidized,47,47,173931.0,48,55514.0,39.9622601,-83.0007065,COLUMBUS,OH,43216
2736,36263,BROWN AVEDA INSTITUTE,MENTOR,OH,44060,Proprietary,Subsidized,49,49,134678.0,53,73915.0,41.67742,-81.32806,Mentor,OH,44060
2737,41845,CHRISTINE VALMY INTERNATIONAL SCHOOL OF ESTHETICS & COSMETOLOGY,PINE BROOK,NJ,7058,Proprietary,Subsidized,16,16,40244.0,16,20122.0,40.86701,-74.34283,Pine Brook,NJ,07058
2739,41773,OHIO MEDICAL CAREER COLLEGE,DAYTON,OH,45417,Proprietary,Subsidized,49,49,147504.0,69,88262.0,39.73427,-84.2844,Dayton,OH,45417
2741,34803,FORTIS COLLEGE,BATON ROUGE,LA,70817,Proprietary,Subsidized,288,289,896439.0,324,364297.0,30.37558,-90.98026,Baton Rouge,LA,70817
2743,30752,TWIN CITY BEAUTY COLLEGE,ST JOSEPH,MI,49085,Proprietary,Subsidized,22,22,66387.0,22,33446.0,42.04883,-86.45923,Saint Joseph,MI,49085
2744,1023,JUDSON COLLEGE,MARION,AL,36756,Private-Nonprofit,Subsidized,124,124,423180.0,155,242081.0,32.69327,-87.29873,Marion,AL,36756
2748,41524,INTERNATIONAL INSTITUTE OF COSMETOLOGY,WETHERSFIELD,CT,6109,Proprietary,Subsidized,34,34,104609.0,37,54717.0,41.70131,-72.67035,Wethersfield,CT,06109
2749,41390,MIDWESTERN CAREER COLLEGE,CHICAGO,IL,60606,Proprietary,Subsidized,21,21,89604.0,22,45022.0,41.88178,-87.63724,Chicago,IL,60606
2750,5429,ROLLA TECHNICAL INSTITUTE CENTER,ROLLA,MO,65401,Public,Subsidized,34,34,114814.0,34,57407.0,37.90691,-91.76374,Rolla,MO,65401
2752,8655,GENESIS CAREER COLLEGE,COOKEVILLE,TN,38501,Proprietary,Subsidized,80,80,249825.0,80,122590.0,36.22682,-85.53841,Cookeville,TN,38501
2753,11799,PAUL MITCHELL THE SCHOOL FAYETTEVILLE,FAYETTEVILLE,NC,28303,Proprietary,Subsidized,85,85,280893.0,89,144572.0,35.0852,-78.95815,Fayetteville,NC,28303
2754,41553,ONONDAGA SCHOOL OF THERAPEUTIC MASSAGE,SYRACUSE,NY,13210,Proprietary,Subsidized,15,15,50567.0,15,26067.0,43.03186,-76.12653,Syracuse,NY,13210
2755,7529,CHESTER COUNTY INTERMEDIATE UNIT PRACTICAL NURSING PROGRAM,DOWNINGTOWN,PA,19335,Public,Subsidized,19,19,69825.0,19,34922.0,40.02271,-75.72045,Downingtown,PA,19335
2756,7779,LANSDALE SCHOOL OF BUSINESS,NORTH WALES,PA,19454,Proprietary,Subsidized,23,23,74521.0,24,38136.0,40.22303,-75.24365,North Wales,PA,19454
2759,35883,IRENE'S MYOMASSOLOGY INSTITUTE,SOUTHFIELD,MI,48033,Proprietary,Subsidized,23,23,61384.0,23,30692.0,42.46478,-83.28812,Southfield,MI,48033
2762,1118,BAKERSFIELD COLLEGE,BAKERSFIELD,CA,93305,Public,Subsidized,37,37,145705.0,37,41578.0,35.38989,-118.98515,Bakersfield,CA,93305
2763,34373,UPPER VALLEY EDUCATORS INSTITUTE,LEBANON,NH,3766,Private-Nonprofit,Subsidized,8,8,44000.0,8,22000.0,43.63491,-72.23819,Lebanon,NH,03766
2766,41375,TRICOCI UNIVERSITY OF BEAUTY CULTURE,CHICAGO,IL,60656,Proprietary,Subsidized,31,31,88576.0,32,45749.0,41.97424,-87.82709,Chicago,IL,60656
2767,42449,SONORAN DESERT INSTITUTE,SCOTTSDALE,AZ,85258,Proprietary,Subsidized,212,215,672085.0,225,352754.0,33.56337,-111.89268,Scottsdale,AZ,85258
2768,26071,PAUL MITCHELL THE SCHOOL BOISE,BOISE,ID,83709,Proprietary,Subsidized,65,65,210852.0,65,105419.0,43.55212,-116.28847,Boise,ID,83709
2769,35733,AVIATION INSTITUTE OF MAINTENANCE,IRVING,TX,75062,Proprietary,Subsidized,125,133,458602.0,135,233707.0,32.847,-96.95813,Irving,TX,75062
2770,30344,CONSERVATORY OF RECORDING ARTS & SCIENCES,TEMPE,AZ,85282,Proprietary,Subsidized,152,152,409887.0,163,216543.0,33.3943,-111.93242,Tempe,AZ,85282
2771,41787,ATELIER ESTHETIQUE INSTITUTE OF ESTHETICS,NEW YORK,NY,10011,Proprietary,Subsidized,13,13,28447.0,14,15305.0,40.74173,-74.00037,New York,NY,10011
2772,32483,BOSTON BAPTIST COLLEGE,BOSTON,MA,2136,Private-Nonprofit,Subsidized,5,5,21500.0,5,10750.0,42.25505,-71.12662,Hyde Park,MA,02136
2773,10906,CINCINNATI COLLEGE OF MORTUARY SCIENCE,CINCINNATI,OH,45224,Private-Nonprofit,Subsidized,31,31,156731.0,31,79891.0,39.20215,-84.53222,Cincinnati,OH,45224
2775,22229,INTERNATIONAL AIR & HOSPITALITY ACADEMY,VANCOUVER,WA,98661,Proprietary,Subsidized,55,55,148268.0,68,89264.0,45.63935,-122.62586,Vancouver,WA,98661
2777,10903,RIZZIERI AVEDA SCHOOL FOR BEAUTY AND WELLNESS,VOORHEES,NJ,8043,Proprietary,Subsidized,15,15,42861.0,15,21427.0,39.84502,-74.95492,Voorhees,NJ,08043
2778,13016,OGLE SCHOOL HAIR SKIN NAILS,ARLINGTON,TX,76013,Proprietary,Subsidized,136,137,365169.0,157,193511.0,32.72027,-97.15652,Arlington,TX,76013
2779,41474,TRICOCI UNIVERSITY OF BEAUTY CULTURE,PEORIA,IL,61614,Proprietary,Subsidized,28,28,81708.0,29,42063.0,40.75872,-89.60486,Peoria,IL,61614
2780,13095,SALON SUCCESS ACADEMY,CORONA,CA,92881,Proprietary,Subsidized,51,51,145407.0,53,76222.0,33.82163,-117.56763,Corona,CA,92881
2782,3554,CLARENDON COLLEGE,CLARENDON,TX,79226,Public,Subsidized,126,126,387159.0,126,200688.0,34.91965,-100.99229,Clarendon,TX,79226
2784,41280,MILLENNIUM TRAINING INSTITUTE,WOBURN,MA,1801,Proprietary,Subsidized,7,7,18892.0,8,9821.0,42.48694,-71.15415,Woburn,MA,01801
2785,38744,COMMUNITY CHRISTIAN COLLEGE,REDLANDS,CA,92374,Private-Nonprofit,Subsidized,63,63,222155.0,63,74071.0,34.06738,-117.17482,Redlands,CA,92374
2789,42604,CUTTING EDGE ACADEMY,SUCCASUNNA,NJ,7876,Proprietary,Subsidized,15,15,37447.0,19,21723.0,40.85302,-74.65627,Succasunna,NJ,07876
2791,6977,GREAT BASIN COLLEGE,ELKO,NV,89801,Public,Subsidized,128,128,514535.0,128,258377.0,41.18096,-115.76076,Elko,NV,89801
2792,41847,PROTEGE ACADEMY,EAST LANSING,MI,48823,Proprietary,Subsidized,22,22,67468.0,23,35236.0,42.76225,-84.45407,East Lansing,MI,48823
2793,41302,INSTITUTE OF PRODUCTION AND RECORDING (THE),Minneapolis,MN,55401,Proprietary,Subsidized,45,45,154449.0,48,64333.0,44.98526,-93.26984,Minneapolis,MN,55401
2794,41444,ACADEMY OF HAIR DESIGN (THE),OKLAHOMA CITY,OK,73134,Proprietary,Subsidized,14,14,48000.0,15,25500.0,35.6151,-97.56935,Oklahoma City,OK,73134
2795,26070,TRICOCI UNIVERSITY OF BEAUTY CULTURE,BLOOMINGTON,IN,47404,Proprietary,Subsidized,29,29,84254.0,30,43116.0,39.22064,-86.5896,Bloomington,IN,47404
2796,1191,DIABLO VALLEY COLLEGE,PLEASANT HILL,CA,94523,Public,Subsidized,46,46,168425.0,46,41301.0,37.95403,-122.07608,Pleasant Hill,CA,94523
2799,7115,MOORPARK COLLEGE,MOORPARK,CA,93021,Public,Subsidized,45,45,167029.0,45,83516.0,34.30417,-118.88274,Moorpark,CA,93021
2800,39633,INSTITUTE OF HEALTH AND TECHNOLOGY,HATTIESBURG,MS,39402,Proprietary,Subsidized,10,10,24960.0,10,12485.0,31.33446,-89.4132,Hattiesburg,MS,39402
2810,1362,OTERO JUNIOR COLLEGE,LA JUNTA,CO,81050,Public,Subsidized,86,86,328855.0,86,82215.0,37.92266,-103.51528,La Junta,CO,81050
2811,8658,O'BRIENS AVEDA INSTITUTE,WILLISTON,VT,5495,Proprietary,Subsidized,3,3,8333.0,3,4166.0,44.42901,-73.09197,Williston,VT,05495
2814,6835,DYERSBURG STATE COMMUNITY COLLEGE,DYERSBURG,TN,38024,Public,Subsidized,143,143,419889.0,198,263639.0,36.03743,-89.38511,Dyersburg,TN,38024
2815,8228,SEWARD COUNTY COMMUNITY COLLEGE,LIBERAL,KS,67901,Public,Subsidized,26,26,96250.0,30,53000.0,37.0943,-100.89864,Liberal,KS,67901
2816,1482,FLORIDA COLLEGE,TEMPLE TERRACE,FL,33617,Private-Nonprofit,Subsidized,143,143,576698.0,143,290707.0,28.03893,-82.39327,Tampa,FL,33617
2817,37893,UNITECH TRAINING ACADEMY,LAFAYETTE,LA,70503,Proprietary,Subsidized,200,200,642040.0,200,322497.0,30.17353,-92.05901,Lafayette,LA,70503
2818,26009,AVEDA ARTS & SCIENCES INSTITUTE COVINGTON,COVINGTON,LA,70433,Proprietary,Subsidized,172,172,451711.0,207,256178.0,30.46184,-90.13796,Covington,LA,70433
2820,41473,TRICOCI UNIVERSITY OF BEAUTY CULTURE,GLENDALE HEIGHTS,IL,60139,Proprietary,Subsidized,26,26,72326.0,27,37920.0,41.91916,-88.07735,Glendale Heights,IL,60139
2821,41475,TRICOCI UNIVERSITY OF BEAUTY CULTURE,ROCKFORD,IL,61108,Proprietary,Subsidized,26,26,72844.0,28,37844.0,42.25515,-89.00236,Rockford,IL,61108
2822,34413,IOWA SCHOOL OF BEAUTY,SIOUX CITY,IA,51106,Proprietary,Subsidized,13,13,48969.0,13,24485.0,42.46292,-96.32,Sioux City,IA,51106
2824,41312,TOTAL IMAGE BEAUTY ACADEMY,UNION CITY,NJ,7087,Proprietary,Subsidized,26,26,67000.0,29,35750.0,40.76723,-74.03243,Union City,NJ,07087
2825,30663,BRYAN UNIVERSITY,SPRINGFIELD,MO,65804,Proprietary,Subsidized,26,26,79897.0,33,34171.0,37.14822,-93.25294,Springfield,MO,65804
2827,1242,MONTEREY PENINSULA COLLEGE,MONTEREY,CA,93940,Public,Subsidized,29,29,113400.0,29,32600.0,36.45294,-121.8498,Monterey,CA,93940
2829,7839,TRIANGLE TECH,PITTSBURGH,PA,15214,Proprietary,Subsidized,15,15,57250.0,16,29750.0,40.48541,-80.01455,Pittsburgh,PA,15214
2830,6551,UPMC ST. MARGARET SCHOOL OF NURSING,PITTSBURGH,PA,15238,Private-Nonprofit,Subsidized,20,20,64917.0,20,34208.0,40.53405,-79.88115,Pittsburgh,PA,15238
2831,1173,POMONA COLLEGE,CLAREMONT,CA,91711,Private-Nonprofit,Subsidized,16,16,57455.0,16,28728.0,34.12836,-117.71523,Claremont,CA,91711
2834,31249,PAUL MITCHELL THE SCHOOL - LITTLE ROCK,NORTH LITTLE ROCK,AR,72117,Proprietary,Subsidized,58,58,180154.0,63,95202.0,34.78076,-92.14548,North Little Rock,AR,72117
2835,9941,BELMONT COLLEGE,SAINT CLAIRSVILLE,OH,43950,Public,Subsidized,69,69,110001.0,69,55006.0,40.09164,-80.92193,Saint Clairsville,OH,43950
2840,30359,NATIONAL AVIATION ACADEMY,CLEARWATER,FL,33760,Proprietary,Subsidized,190,190,683504.0,214,358986.0,27.90535,-82.71389,Clearwater,FL,33760
2841,42386,GOULD'S ACADEMY,MEMPHIS,TN,38119,Proprietary,Subsidized,59,59,171689.0,59,86004.0,35.07986,-89.84593,Memphis,TN,38119
2842,41552,OLIVER FINLEY ACADEMY OF COSMETOLOGY,BOISE,ID,83714,Proprietary,Subsidized,26,26,75829.0,34,47827.0,43.72444,-116.27017,Garden City,ID,83714
2844,41604,ANGELES COLLEGE,LOS ANGELES,CA,90010,Proprietary,Subsidized,39,39,155500.0,39,77750.0,34.06209,-118.31262,Los Angeles,CA,90010
2845,13007,NAZARENE BIBLE COLLEGE,COLORADO SPRINGS,CO,80920,Private-Nonprofit,Subsidized,96,97,347937.0,102,117218.0,38.95579,-104.77191,Colorado Springs,CO,80920
2846,42089,ADVANCED CAREER INSTITUTE,VISALIA,CA,93291,Proprietary,Subsidized,46,46,129746.0,48,67210.0,36.38931,-119.36838,Visalia,CA,93291
2847,8552,STEVENS - THE INSTITUTE OF BUSINESS & ARTS,ST LOUIS,MO,63103,Proprietary,Subsidized,30,30,104847.0,38,46729.0,38.62986,-90.217,Saint Louis,MO,63103
2851,42634,FLORIDA POLYTECHNIC UNIVERSITY,LAKELAND,FL,33805,Public,Subsidized,205,205,871616.0,206,438736.0,28.09829,-81.91279,Lakeland,FL,33805
2853,31004,COCONINO COUNTY COMMUNITY COLLEGE,FLAGSTAFF,AZ,86005,Public,Subsidized,145,145,530078.0,146,265485.0,35.08125,-111.62832,Flagstaff,AZ,86005
2854,2911,BENNETT COLLEGE,GREENSBORO,NC,27401,Private-Nonprofit,Subsidized,77,77,361040.0,77,180520.0,36.06995,-79.76724,Greensboro,NC,27401
2855,37663,CORTIVA INSTITUTE,KING OF PRUSSIA,PA,19406,Proprietary,Subsidized,15,15,47955.0,15,23985.0,40.09467,-75.38402,King Of Prussia,PA,19406
2858,4024,GEORGIA NORTHWESTERN TECHNICAL COLLEGE,ROME,GA,30161,Public,Subsidized,197,197,552932.0,198,90723.0,34.23758,-85.17319,Rome,GA,30161
2859,1007,CENTRAL ALABAMA COMMUNITY COLLEGE,ALEXANDER CITY,AL,35011,Public,Subsidized,151,151,526106.0,175,268520.0,32.944012,-85.9538532,ALEXANDER CITY,AL,35011
2860,1587,PAINE COLLEGE,AUGUSTA,GA,30901,Private-Nonprofit,Subsidized,114,114,501927.0,114,250964.0,33.43811,-81.95327,Augusta,GA,30901
2862,1493,INDIAN RIVER STATE COLLEGE,FORT PIERCE,FL,34981,Public,Subsidized,256,265,987772.0,265,497377.0,27.39329,-80.37163,Fort Pierce,FL,34981
2863,39034,AMERICAN BEAUTY SCHOOL,BRONX,NY,10462,Proprietary,Subsidized,29,29,89848.0,29,44924.0,40.84297,-73.85873,Bronx,NY,10462
2865,1545,ANDREW COLLEGE,CUTHBERT,GA,39840,Private-Nonprofit,Subsidized,107,107,416151.0,107,208077.0,31.78874,-84.75986,Cuthbert,GA,39840
2866,42596,SHILOH UNIVERSITY,KALONA,IA,52247,Private-Nonprofit,Subsidized,1,1,1834.0,1,917.0,41.51503,-91.71774,Kalona,IA,52247
2867,35614,SUSQUEHANNA COUNTY CAREER & TECHNOLOGY CENTER,SPRINGVILLE,PA,18844,Public,Subsidized,11,11,35245.0,12,17745.0,41.69247,-75.91351,Springville,PA,18844
2868,6578,SHARON REGIONAL SCHOOL OF NURSING,SHARON,PA,16146,Proprietary,Subsidized,14,14,52500.0,14,21003.0,41.23478,-80.49932,Sharon,PA,16146
2872,8259,EDUCATORS OF BEAUTY COLLEGE OF COSMETOLOGY,STERLING,IL,61081,Proprietary,Subsidized,32,32,106206.0,33,54603.0,41.84425,-89.73613,Sterling,IL,61081
2874,1203,GLENDALE COMMUNITY COLLEGE,GLENDALE,CA,91208,Public,Subsidized,35,36,146700.0,36,75575.0,34.19333,-118.23839,Glendale,CA,91208
2875,42523,PREMIER BARBER INSTITUTE,NORRISTOWN,PA,19401,Proprietary,Subsidized,17,17,42942.0,24,27596.0,40.13042,-75.33143,Norristown,PA,19401
2876,41183,NORTHCOAST MEDICAL TRAINING ACADEMY,KENT,OH,44240,Proprietary,Subsidized,29,29,94238.0,29,46288.0,41.13329,-81.34241,Kent,OH,44240
2877,22516,ACADEMY OF HAIR DESIGN #6,HATTIESBURG,MS,39401,Proprietary,Subsidized,3,3,10500.0,3,5250.0,31.23496,-89.26912,Hattiesburg,MS,39401
2878,39993,BEAUMONT ADULT SCHOOL,BEAUMONT,CA,92223,Public,Subsidized,39,39,147367.0,39,73684.0,33.9382,-116.98137,Beaumont,CA,92223
2880,41727,SALON PROFESSIONAL ACADEMY (THE),EVANSVILLE,IN,47715,Proprietary,Subsidized,22,22,70054.0,23,36527.0,37.97229,-87.48097,Evansville,IN,47715
2881,3662,VICTORIA COLLEGE,VICTORIA,TX,77901,Public,Subsidized,109,109,332626.0,109,167193.0,28.80629,-96.98553,Victoria,TX,77901
2882,1513,PENSACOLA STATE COLLEGE,PENSACOLA,FL,32504,Public,Subsidized,234,234,763838.0,234,327674.0,30.48495,-87.19093,Pensacola,FL,32504
2884,3669,WILEY COLLEGE,MARSHALL,TX,75670,Private-Nonprofit,Subsidized,117,117,504524.0,118,200749.0,32.56456,-94.42326,Marshall,TX,75670
2887,9590,SUMMIT SALON ACADEMY KANSAS CITY,INDEPENDENCE,MO,64055,Proprietary,Subsidized,22,22,66206.0,26,34852.0,39.05061,-94.39848,Independence,MO,64055
2891,1501,FLORIDA GATEWAY COLLEGE,LAKE CITY,FL,32025,Public,Subsidized,244,244,948616.0,244,475565.0,30.11266,-82.57072,Lake City,FL,32025
2892,9043,ELMIRA BUSINESS INSTITUTE,VESTAL,NY,13850,Proprietary,Subsidized,13,13,34875.0,13,21501.0,42.04873,-76.02663,Vestal,NY,13850
2894,41043,ACADEMY DI CAPELLI,WALLINGFORD,CT,6492,Proprietary,Subsidized,19,19,48990.0,22,25242.0,41.45927,-72.80473,Wallingford,CT,06492
2895,38083,INSTITUTE OF BEAUTY AND WELLNESS (THE),MILWAUKEE,WI,53202,Proprietary,Subsidized,43,43,123932.0,45,62659.0,43.04561,-87.89893,Milwaukee,WI,53202
2896,25849,FIRST INSTITUTE,CRYSTAL LAKE,IL,60014,Proprietary,Subsidized,23,23,79660.0,23,39830.0,42.23126,-88.32679,Crystal Lake,IL,60014
2897,1728,MORTON COLLEGE,CICERO,IL,60804,Public,Subsidized,25,25,93000.0,27,48250.0,41.84005,-87.75925,Cicero,IL,60804
2898,3614,SOUTHWEST TEXAS JUNIOR COLLEGE,UVALDE,TX,78801,Public,Subsidized,100,100,323336.0,100,161669.0,29.36407,-99.88476,Uvalde,TX,78801
2902,10771,GUPTON-JONES COLLEGE OF FUNERAL SERVICE,DECATUR,GA,30035,Private-Nonprofit,Subsidized,87,87,325046.0,87,111337.0,33.72563,-84.20541,Decatur,GA,30035
2903,3251,CURTIS INSTITUTE OF MUSIC,PHILADELPHIA,PA,19103,Private-Nonprofit,Subsidized,6,6,30500.0,6,15250.0,39.95303,-75.17386,Philadelphia,PA,19103
2904,13088,CAPRI OAK FOREST BEAUTY COLLEGE,OAK FOREST,IL,60452,Proprietary,Subsidized,26,26,81220.0,29,45109.0,41.60851,-87.75434,Oak Forest,IL,60452
2905,39073,PAUL MITCHELL THE SCHOOL GREAT LAKES,PORT HURON,MI,48060,Proprietary,Subsidized,23,23,60845.0,28,36247.0,42.97835,-82.46297,Port Huron,MI,48060
2906,10761,DALLAS INSTITUTE OF FUNERAL SERVICE,DALLAS,TX,75227,Private-Nonprofit,Subsidized,97,97,333698.0,103,145528.0,32.77044,-96.68831,Dallas,TX,75227
2907,36614,SOUTH FLORIDA INSTITUTE OF TECHNOLOGY,MIAMI,FL,33135,Proprietary,Subsidized,160,160,538996.0,162,270961.0,25.76657,-80.23495,Miami,FL,33135
2908,1502,LAKE SUMTER STATE COLLEGE,LEESBURG,FL,34788,Public,Subsidized,266,266,961679.0,266,488783.0,28.88542,-81.79678,Leesburg,FL,34788
2910,31019,TRINITY BAPTIST COLLEGE,JACKSONVILLE,FL,32221,Private-Nonprofit,Subsidized,184,184,676836.0,349,369855.0,30.26043,-81.86764,Jacksonville,FL,32221
2911,42320,STUDIO INCAMMINATI,PHILADELPHIA,PA,19107,Private-Nonprofit,Subsidized,8,8,34500.0,8,17250.0,39.9518,-75.15864,Philadelphia,PA,19107
2912,1197,EL CAMINO COLLEGE,TORRANCE,CA,90506,Public,Subsidized,39,39,138040.0,39,35583.0,33.88493,-118.33044,Torrance,CA,90506
